Unnamed: 0,OBJECTID_x,NGBRHD2,medhhinc,unemp,famfpl185,chldfpl185,chld_3_4_preschl,ed_lt_hs,ed_hsgrad,ed_partcoll,ed_collgrad,ed_hs,OBJECTID_y,life,cancer_mort,heart_mort,alzeihmers_mort,stroke_mort,respiratory_mort,injury_mort,diabetes_mort,hyper_mort,flu_pneum_mort,birth,birth_lw,birth_pt,preg_overobese,preg_prenatal,birth_teen,smoker,obese_adult,overobese_teen,overobese_child,Health_outcome
74,78.64792039731606,Tully Ocala,54288.28974721937,15.014650105069704,37.77894083695062,48.25128635056374,64.78808667529958,39.27836917613854,25.88763097833495,24.145115304245973,10.412818149380616,65.2727456429333,79.11770132286442,80.96518254147614,163.56665084804146,136.98180011701893,39.014800175516825,29.86600110835604,29.0207941487731,27.08171576263127,31.833970580208803,19.91430084693203,18.60085785018272,17.617091194925834,6.016718316987513,9.056441549527015,54.29379741554387,67.91402879328099,55.08589734666579,12.037866943083605,27.036420497166606,31.86280582851341,17.85223498750207,Healthy
74,80.0806328576236,Tully Ocala,53097.43810116182,14.9461189317282,38.06018151681854,47.845919137194464,64.96242773790709,39.16366013368755,25.982132627259556,23.915941841646905,10.4205284819681,64.49755296787552,79.06863118642,81.03545023139596,164.5801085649174,136.53844451059626,38.907557458092825,29.848717073524625,28.840927492170014,27.30922567401887,31.90214713257469,19.917658171978623,18.557561458564045,17.524974643789538,5.989483519362018,9.06380950667472,53.920920744315424,68.14018439720553,53.96952723616962,11.974908095317588,26.788828266910134,32.33589943880327,18.047838623825836,Healthy
87,92.55522588947075,Santa Clara - West Central,95182.03808422637,9.048546367632188,13.025806403371632,22.398309359847364,65.00325051262911,5.161858615734271,15.191270158156,22.060605953516266,58.19034480025143,20.41859602419024,92.71114892862425,82.99791965182966,169.86803544646037,103.93924477167872,38.86116452039605,29.64177898620993,28.998036883723206,27.10633365052722,31.857318829607205,19.90632459913895,18.56691424017052,18.656772778992885,6.0578454960812085,6.977062927647786,35.89923059115457,70.04649407095575,14.065625619899391,12.028971287367751,15.583141164294664,19.513831107829652,6.975462821965038,Healthy
99,103.83888379940582,Los Altos/Los Altos Hills - Country Club,265097.50358848216,9.060371271815459,13.996161908628373,27.901722578860156,65.05636466253092,10.91769816375257,16.181354157654816,10.906781006568103,83.54177931620104,0.4924076360337146,103.7309939149697,88.0188705421169,112.88811827934701,87.00040856973352,39.2012171271198,29.977449707597707,29.102231109747443,27.294462739411866,31.850335466136414,19.94523282080795,18.60392650746074,5.774996940411455,8.048242575602297,7.977299567613457,17.049831626899326,86.98937271648391,1.9046175432305872,5.578187746335722,8.164115666781003,5.571536940277534,3.0991471118155687,Healthy
103,108.17901163901924,Unincorporated - South,98181.0007724406,11.038945044603544,13.887666469174873,16.700433799643108,65.06649329828022,21.221831374963173,19.20703291135252,34.05393920870015,25.98254924594526,40.48640474104575,108.91429954654107,82.07661898322746,151.40864799045954,148.06665542011854,38.98907046633148,29.797371983311265,32.8753307234694,41.57440827870409,39.77213753427835,19.87077297722483,18.62444812534874,12.267900185816428,6.022297693477899,10.024878131006583,49.862253556222385,72.02857311190493,30.980243758514717,10.476998585310586,26.98706520810714,31.86188341593747,12.421896899345114,Healthy
22,29.31372227683649,Mountain View - Central Neighborhoods,100334.24741148677,8.012475302798192,18.889851803788453,34.7822760338292,65.3274406596175,7.73705198460401,11.027354268318765,19.260176546122466,62.59629261247443,19.28443026449637,28.062317143847196,84.03177341649052,106.33704727006061,124.46964891230708,38.92305534390317,29.829608215511666,28.962915163084407,27.042163512220654,31.772703547379106,19.951402115883113,18.605435952288495,16.33322289988504,8.03491414214309,10.973188600602992,30.762145266054194,79.02927466817354,20.52580294429083,14.539578332733221,15.677237284473946,19.51164256982173,7.094655212954566,Healthy
2,5.310289938967725,Cupertino - Northside,130748.00335979785,9.983786078024874,14.062209580952652,27.583720446755763,65.10579017096443,4.037871497930264,5.901603562311662,14.77955565099175,75.6363941929849,10.290031564671509,5.708764111030941,86.94449544818033,93.31572190321724,96.46232964385014,38.9565296310313,29.85899608078386,29.060421222285303,27.040260926443946,31.90554652785775,19.8505612694674,18.590378089053733,10.005694854354303,5.995351104188997,8.073080795075136,28.12245082541029,79.9304315697562,1.1402135279930057,9.009455059156979,8.033256891958347,14.042020443747123,2.9720960691249445,Healthy
21,26.511141418078708,Moffett/Whisman Road,103342.31130830871,8.890546666206346,12.704520110868087,27.84097140644322,64.90891797262564,8.013328578401591,8.068813147828822,21.067286470819756,62.36574685586538,15.836491081183548,26.456824239764607,84.05863426346853,160.43285238978794,128.42938175495607,52.779333217369214,29.891690673489027,29.400955933075227,27.230545872992153,32.11783405365873,19.848953510100475,18.58621387665231,17.605547423754427,4.978635436393514,8.034885558339933,32.73138404752309,81.20640326590393,16.52753563997673,11.980710815627518,15.372395399201185,23.857954263314316,6.958444090652587,Healthy
52,56.743897098830125,Alum Rock East,60251.95273096127,13.089634018653246,27.768966814834247,41.134341956745274,64.78500045312724,30.222700003249646,31.013996671360957,26.060419571533004,14.322157191883557,60.78135086849509,56.948924746595374,81.94253467382993,146.84000356061694,108.92473290781288,38.55585123321865,29.72206556492483,38.60457134361349,27.25018012974912,50.763292702652784,19.9178968371932,18.621574904956326,17.09639286002622,5.982238716946435,7.998242828409221,52.809102820294996,67.88519426989093,39.24055719069116,14.475185480862551,26.78318747200105,31.57258229225886,18.062333571202945,Healthy
0,3.0274331679328546,Winchester East,89682.13039333267,3.9561844621426445,13.98233334112122,27.25147894059672,64.84721562012318,3.886997416613536,13.873674965003035,30.104315250331446,53.101746971158406,18.19500142447151,0.7411552205882024,83.07990392370465,142.206589999802,138.06466714983668,38.62908920258182,29.86655442644765,28.914814161568465,27.17697102771851,31.67671775357134,19.88424795704807,18.573550111484078,13.349072517038941,6.01467343959369,9.002513373304962,35.08597536304347,74.9722079503889,16.8800520998285,14.533604668443814,15.579671016393888,19.249345133666353,7.027092914777901,Healthy
88,92.3196882852465,Santa Clara - West Central,95145.20670736174,9.013960078997199,12.72371902676265,21.877405572430106,65.14660965383663,4.850805844636114,15.193425290386864,22.06303303172815,57.758779228759884,20.301702545910853,91.76308236102702,83.01585047307464,169.34541344339547,103.1528928633187,39.081196520450604,29.910328978258732,29.038265123228577,27.263677244779412,31.862906913248832,19.882648820147182,18.593472654943696,18.58857995375779,6.035262193609995,7.065205481489302,36.10370267397832,70.12627694010503,14.681654752506217,12.067870376732687,15.475139351539525,19.526428101048484,7.169160786465039,Healthy
29,35.26914243123562,Professorville / Old PA / Duveneck / St Francis,157580.42116840393,4.985465572520305,7.738605775166707,27.276356414889595,86.96573899355465,10.95353348157831,4.948242829519085,10.983844252645692,84.55283809293475,4.985526061323302,33.38110010634548,88.0883836985561,104.82201400600637,81.60684105653473,25.89992852651694,20.604014262734974,28.940771313242763,27.13511286167165,31.865824606488605,19.864900039006592,18.612294837604544,7.4051074383005835,4.996417061138978,7.039481883447579,17.11576307144964,88.03259655342562,0.4575795074486337,5.481676716529442,8.120748351009167,6.044820073710842,3.0037226993720414,Healthy
37,40.810424641466355,Brookwood Terrace,43152.47524453321,12.963988235385035,42.29490604365754,54.04116085272871,65.16031475524844,40.28874978247173,24.06361041631826,19.980600157541993,17.46810923489038,63.954354636812994,41.31140970468856,66.99746790614942,417.21641369063985,217.64610396927654,38.94334356923973,29.82933610182755,29.149356210175714,27.078496559424764,31.88117789586589,19.794595270661176,18.568142682549677,18.439661076951662,5.035451790795854,6.036246077871839,51.150281621423126,70.97704523617448,58.74402769251511,14.417998540875848,27.11108233125374,32.25580769446875,17.94762034817269,Healthy
2,2.8612056314916945,Winchester East,90638.95396383914,3.8211349335583504,13.698226568403964,27.43284218474078,64.93303236068337,4.035577114662931,14.022650762229574,30.07795175779315,52.66759386462832,18.464202876673575,2.2700869507411046,82.99252713742064,142.01481167416762,137.2959801764565,39.097439941253896,29.824829634967013,28.87464579071283,27.381153245680395,31.95097788969814,19.860845055578515,18.623350186152148,13.36510441799052,5.999776952314032,8.980336070675687,34.7121004393646,75.12473459754716,17.462026972681915,14.385818057880222,15.82407078244029,19.757015871125095,6.85082246452062,Healthy
62,67.24215399209672,San Jose - East Valley / 680,76323.73383658133,9.987269783663347,21.106265004520125,27.154588093451206,65.20929144870308,22.01666195151103,22.993962559976463,25.07096656386209,29.81350486781358,44.688274498822075,68.44926825348108,83.9726742591268,121.83519334171031,129.58053372348604,38.944244297379896,29.972191715782834,28.87571309225612,27.118876789972866,29.036823098379745,30.147533723425635,18.63416563286226,13.025272851874881,7.987855963036042,9.96673137939803,39.073518848796624,68.20433825469117,18.111994448462486,10.542313940307105,21.69259249531189,32.03105083119052,12.453250984964702,Healthy
59,63.783044264416034,Rose Garden,99391.63235463896,8.005876069433873,12.559628743666849,22.101377687800188,64.95473300732695,8.045371828011545,13.981889734179274,24.938470725121192,53.6116622503684,21.665730728932772,64.14390380182844,81.99474866479889,145.26004620876805,139.80709364565743,40.799223421678626,27.497673061757073,48.125062784585154,23.162265973811532,31.75304855369384,19.911702090356236,23.23375497363586,13.599777715127319,6.996635005180724,9.034230673888281,38.09173278821484,72.91729239694263,7.881926836895152,11.917078623072417,15.894011332740288,14.016706729766943,7.148868999302603,Healthy
20,25.008360736315,Miramonte/Springer Road,135978.4440499755,4.12339662171589,13.889575400591333,27.680958686189207,65.19545489839943,10.59865268274167,9.941821020878285,15.01402493616725,69.69670071482061,10.072633839721535,24.760968374593105,83.97825678568641,104.60631784701329,126.35219375251064,38.89285455796973,29.724506936324552,29.119067664852388,27.11783273419517,31.79617270239265,19.88872222922747,18.614381412089184,13.43322450414998,6.005878272267864,6.991858976079382,22.93325978232539,80.10353211232305,3.211034738817868,8.984269896603513,15.569132220895115,5.367502462354901,6.8802843914476695,Healthy
32,37.00289580168525,Alum Rock West,43797.2434937082,13.035272076143874,44.00644411611296,59.383297502914154,31.08089338117684,33.269191492583815,26.245840393639227,21.884812041718753,18.27243709259948,59.35030254615813,36.35030163956434,81.91575040786867,136.2938455799906,109.45621758273776,43.795455288936296,31.06546989101333,20.304161654424497,27.45976304054626,42.722318964814356,23.9724781748774,18.605583066036985,15.448005555519961,6.9582387740513765,10.015718454499124,50.34348280758822,68.9853244171024,34.927258147699625,11.9610873001101,21.838513695822403,31.776390833693334,18.11065695133453,Healthy
75,80.69135344620061,Kennedy Santee,40942.4086315722,12.89409182577382,51.582367373881205,61.95101644983186,64.84303414950311,45.09570139731213,19.988535878724566,20.880445401221742,13.737762673109637,64.90248226761395,79.79944734155744,84.00573502381475,100.23551058571238,119.38326188641892,39.115999072379,29.767020659955815,29.08662454942768,27.26859628045415,31.701585751620197,19.860542614710297,18.602144263442927,17.30841617647042,6.01523709506736,10.017565611375524,47.19466097659635,72.99122026062791,52.363787176170604,11.932205407161392,21.57115492175508,23.64532209099629,17.994052936130178,Healthy
57,60.97434619486326,North Willow Glen / Gardner,66178.2359304693,6.010488065272225,21.147066550356268,37.17731677242593,65.1404586906028,11.015538239784068,16.948519173739022,28.979145998915733,44.406547887902,27.86106448915258,62.054801562173346,82.99790241745232,145.12642589599517,124.4621622416553,41.69813002507195,29.762094139047342,29.216989507701104,27.139676006109685,31.794751456071197,19.957517384552318,18.59007901303497,15.879682323473585,5.987715661571639,9.986807604533453,40.20014570982827,73.12110166359832,14.089318436147536,14.575525247254669,17.919745720696767,14.223834008738049,7.112966698900928,Healthy
21,26.04447910875645,Moffett/Whisman Road,104720.67991443301,9.028287848639142,12.532870478761225,27.556181522109206,64.86447395182086,8.23328751807193,7.856068569620097,20.849675792252015,63.15949941094182,16.04920596099682,25.7644308834273,83.89542190249742,160.22615352613647,130.00342492946467,52.57991517223416,29.79884018634277,29.095758158696977,27.124309794494852,32.01632724201606,19.875249492945674,18.58869423053544,17.46917828949799,5.019594471729101,7.961771006020533,32.96772142009087,81.00663600928658,17.09524829866203,12.061411034062845,15.393032703919172,23.94211157930092,7.165129967412691,Healthy
87,92.62279432895227,Santa Clara - South 101,70891.8845390877,5.9860300680649905,25.039381778335123,41.37730510476,65.0603323695406,16.953276554985983,19.918625089722326,25.04081192907269,37.75031923695334,37.466539667403346,93.75254858917245,82.0312537621499,184.51700702273084,122.80066256123716,38.981058943473904,38.34560873749708,29.09254177437481,27.136896940573294,34.876270770815495,19.938419231811267,18.576639692966598,16.013226265863974,6.963194404573966,8.994891694433782,42.921414408130985,68.83497731053842,24.261302853303928,14.45087014789792,21.519036600136694,13.858925557228698,17.93293158191213,Healthy
49,52.595257742659534,Edenvale / Seven Trees,57793.90527442359,13.932031743037555,33.166494021417535,44.33697798827515,65.01767391586317,40.23046915125945,19.90481228971588,23.90847216923252,16.06308192870075,59.426180112122594,53.01738065259018,80.96624090409699,160.56899149993407,128.8045911791555,38.956930930273714,29.89945845374153,28.94802865303817,24.689037213701187,31.90140329342071,19.908774348115916,18.60931121646558,16.455060577472292,7.017329096675945,8.980644422508485,48.42841091417994,72.00328361149647,42.593363887985895,12.057886851884613,27.135605917386872,32.108395713903185,18.096367597616865,Healthy
90,95.590653345373,Saratoga - Southeastern,166307.9449595972,6.992404251639523,4.607351522226306,27.79309206690853,64.91828549426886,2.8889589362811376,6.990123895353234,17.99167985668537,72.1120849894804,9.91415171552132,95.00680696357357,83.89134288539965,136.1828472433324,107.12751030057814,44.91925284837719,26.827425792554177,17.594788415363293,23.43761233087124,31.831363106783215,17.784397731147774,18.610594025786767,5.03842748372314,6.957567237635527,11.94837557592614,25.278898623674642,80.00932180770573,0.2666574878828005,5.583029706536373,8.085180559490476,5.411403022181704,3.025456087568914,Healthy
59,62.98689424240646,Parkview / Vista Park,86891.03887865558,6.995620255887659,13.907888407145462,22.01896821737554,65.17345406148081,12.809377777903228,16.07292533975473,33.937355948362665,38.52145782766704,28.40179324499145,63.16670645723909,82.94609959745911,148.95925108618974,139.79421590701634,39.086097155668305,29.84579954536674,28.882489133039513,25.456356926107386,31.880779540916336,19.853643542350394,18.587585799438784,14.867511963411431,7.040258088439398,8.999844572754359,41.79201934456401,73.17355843360122,14.60749975091949,12.043722312185858,21.483191776846073,19.49510875851544,17.944498372749912,Healthy
41,45.61613796964976,Cambrian Park West,107831.94623641009,9.009917167839134,8.887418168953909,27.551379350766734,64.98726995826385,7.2586886080507105,16.045692964866312,26.84156503875092,50.667791516772084,22.8867101457,46.481528091452574,83.02739827763457,158.9436194722205,120.54603688297881,52.94771446892883,31.454567376300393,29.35126491145275,25.647323077889478,31.7698772068155,19.814042631421017,18.618593027806888,11.23029444571889,5.9397009087491055,9.033927570668858,32.14307033133351,79.08583582280451,4.711459393491786,8.973042005580787,18.093770583222437,14.172642326521387,6.751604761730344,Healthy
91,95.41802860067439,De Anza,145519.0583377559,4.006129215030192,6.089253548006058,27.511989317561923,63.02789147033974,5.144723273381268,10.193704287361173,17.912568261803965,67.4491297377951,15.121801749525645,95.7267084316735,85.06099260334634,137.29907421557377,109.60241422016047,47.806149519165565,25.980992465834873,24.79867927183977,27.227442171078955,31.910289149453945,19.828020855421766,18.64690907713516,12.395451740320297,7.996490372912085,7.023004491683749,22.131558739230282,79.91010818979154,5.059687053428893,9.097513523381311,7.660577705350769,14.050856639585831,2.9509344077964546,Healthy
60,63.2454879215254,Rose Garden,100171.63531608816,7.992928172020593,13.216994847172751,21.978216941084955,64.79296448115772,8.089656737423942,14.185786290160728,24.961751860977778,54.162298694731035,22.785912737436718,64.09367968061548,81.93915224686702,145.1529437866844,139.54420590730555,40.84330553293648,27.54973621536229,47.969820823613816,23.10831090190021,32.04909585556786,19.89706437056949,23.173413675503223,13.527382124318613,7.033129440636954,8.996977671913417,37.6782717680801,72.79229653409395,6.94053283385619,11.899254061692318,15.971656327533328,13.662926386824514,6.829682426882467,Healthy
79,84.22886375395306,Willow Glen,104868.36406837414,7.883622157938357,12.40268675210439,23.229360214635857,75.15920991538232,9.989271814538295,14.953149472503874,25.879466363242695,49.63094983295498,25.379659919500856,83.55232054776653,82.02640324942168,143.48377075250437,127.70523718070446,42.963969403867736,25.99931856239854,30.448753023897826,33.04739918540697,26.146734741455557,13.129751886149478,19.892735296657246,13.190184110443491,7.946636089036663,9.9744397399393,41.16853198080431,75.9420482606561,16.075714372582745,11.059729262333194,19.936412123467335,19.635714177079986,12.47858928724424,Healthy
14,17.52334412462561,Milpitas - Southeastern,101304.69577838194,10.013188162280551,15.17422440846038,22.20011054094908,65.0808026811519,17.017537403692526,18.028109401231674,25.96196683593574,39.74116593011381,34.62917760306933,19.96653961682742,82.96806578861413,143.83580512823463,127.05072301717131,38.98638201815091,29.673766192395878,28.89984948354166,36.654472735426424,31.96505678874361,19.88686203207272,18.622479568836056,13.444040159139272,6.966254091592455,9.97272023315443,32.74367763640178,70.12259629081376,17.561749697129212,8.96057483053282,17.948188256233408,19.148779858753397,12.417409317011584,Healthy
62,65.3197476644569,San Jose - East Foothills,83469.91751531056,10.99237935137703,25.10444505573936,44.93595183871478,65.20790848382676,29.248731182814552,24.12096917479218,28.064032752140303,19.34374729577016,52.76165572046202,64.55137183764202,82.10419551302373,172.24345359927287,133.325836927861,51.54873028833762,37.52269182348139,29.04473270462935,27.18566832347083,31.71953819128126,19.976723356305577,18.63646293264092,14.917003604858726,5.999729422037099,8.961298809540251,47.91894288980547,68.98661637149476,34.35309222113478,10.452652886682099,26.92727709973162,32.113967427413115,18.06084050391589,Healthy
62,65.9737363552117,San Jose - East Foothills,82147.06602962804,10.980327962630431,24.743249263275214,45.020799875811704,65.11019612437318,29.15136670678936,23.940816609377944,28.057936287565198,19.845223779538824,52.87056493572022,66.05325234754376,82.0444404562384,172.33754845597497,133.5671554785102,51.49388930452455,37.47396509092982,29.057440891473078,27.345076100524626,31.940502422871994,20.008792083512603,18.626460218014866,14.948324819447883,6.073166017111022,8.956641572937642,48.1294905714006,68.92902637824969,34.43873069156746,10.554849312203702,27.102418179997667,31.645114194882805,17.948483278977022,Healthy
47,51.476107379274424,Coyote Valley,91738.48016426472,10.92029610954907,14.155244580585265,27.58662192975006,64.98920201465867,9.82824841131934,17.042942484636967,35.24720004106905,38.07241764118159,26.786024511514892,50.336318280153314,79.96426150739632,152.2023019077077,176.2412015275102,38.923198217582495,29.862922535291823,29.00720916545558,27.18006955511443,31.919155996634704,19.849248253850178,18.5982529623648,12.67861083493739,6.028600783398527,10.027425200386897,45.995857629177394,76.67235988426005,21.995796472860714,10.560022909154991,21.321196891340634,32.03014265746149,12.421443886033796,Healthy
60,65.2688273845606,San Jose - East Foothills,84185.05174278682,11.050840121390861,24.943742221675336,44.96930713664852,65.24016653332941,29.127520082342386,24.29243536121353,27.856668966141605,19.58858816739012,53.82170617533638,66.83577959076266,81.99981689625345,172.76305116885067,134.48458300457474,51.699438839883854,37.50538153911815,29.22851950074645,27.323889823965,31.910802354024057,19.969393823876327,18.625008799090008,14.923620492749778,5.956627388597606,8.93633197544417,47.705579946319524,69.01750219276452,34.921364035072955,10.46746214272922,26.96586245874339,32.033593658512196,18.055647788437163,Healthy
50,55.34953759487829,Evergreen East,155907.70462333894,8.930108994558365,7.506659213704327,11.057039772612338,75.04519108266828,8.211960624227597,9.887768075136105,22.95308441915194,59.54064764063543,17.720588335617194,54.669208272446795,84.9983353650244,130.01995740621635,107.00802244383581,28.25481926463558,26.483304647710696,29.049790038685476,27.200037570058228,24.24597432884263,19.91954121125506,18.609759699250745,8.457602457642224,7.975315165894702,8.904074670056314,28.989730596346547,74.87571420456175,5.356335744082805,4.976021895708818,16.03834096013288,14.355094997761931,2.7544884951430237,Healthy
53,59.161469274899794,Hayes / Tradewinds,76493.88333276674,7.05534793729126,25.95080389779242,32.61154780124111,65.06047411023734,14.910794741036955,19.933307270779366,33.16012545164619,31.075553786691053,35.26897676442957,58.6684314005879,82.04848518928719,156.4483089507131,150.4616990064806,38.900435665042,29.913234855748982,29.0663687134434,27.366602211304777,31.84802668055331,19.94435260416984,18.60495266995458,14.035149534159908,7.001014590387909,8.98760360241256,46.19413117928395,72.014548933824,28.50026200720932,14.514999074939762,26.868697136797255,23.993678780269452,17.89737304178956,Healthy
64,67.86122112917485,San Jose - East Valley / 680,77875.74375131214,9.98420429862623,21.00825122860204,27.010876822926118,64.81580495639272,22.095383508868295,23.114360025728473,24.901249358891356,29.891314810195304,45.07194436068392,68.37700413709082,83.95639940401207,123.74320485311577,129.93502911143182,38.913620851716814,29.71886714159153,29.046400477146612,27.233927445520603,29.02722361187319,30.111797648153658,18.596735623809387,13.087011216151957,7.998401488496778,9.974340487973425,38.89229474045858,68.08150526816075,18.168649648685378,10.45754863142459,21.722263019310372,32.057866482048524,12.48217095895857,Healthy
2,4.276033897393335,Cupertino - Northside,128625.55087612549,10.12601769447997,14.50015955045964,27.31361176672576,65.13045780531841,4.308879889853773,5.824751288422042,14.932157377318784,75.93371573545065,10.293285437652985,2.692591696909093,86.99675749047508,92.80460125065628,96.20907056070631,38.952752725134246,29.705040961001924,29.026974961698865,27.321703971603633,31.960511811444924,19.882761284092172,18.598093637370688,9.974019951469764,5.98451828701456,8.019354256561726,27.83652387173925,80.04901252368877,1.090135489147133,9.030388281958022,7.9325126192421935,13.915651553183016,3.2079964775838397,Healthy
99,105.83493270974378,Monte Sereno/Los Gatos - Western,140066.05081574136,5.03377159636506,5.832674819332392,27.84471767882005,64.89889985568365,10.709267448880457,7.273891307083279,19.982266422735385,71.65829123387212,6.907277013873111,105.62593198079111,83.98746245142951,136.23121441579525,129.88039182640387,37.83011193977162,31.009608274979936,22.7160356726133,17.57715157892714,32.0126300050712,19.960153677007625,18.591727183291116,6.8549341781991,6.999391067106128,12.001567396271698,20.78814531106442,82.0010119906145,1.1921156576879128,6.123582357094444,11.831386931631103,5.682219039706885,3.0586155130447428,Healthy
